Team,Rk,Gtm,Date,,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
Chicago White Sox,39,39,16-May,,KCR,"W,4-3",41,34,4,11,1,0,1,3,5,0,9,1,1,0,0,1,1,0,0.259,0.344,0.404,0.747,11,9,R,B.Singer(56)
Chicago White Sox,40,40,17-May,@,MIN,"W,16-4",50,40,16,18,5,1,3,16,8,0,4,0,0,2,0,1,0,0,0.264,0.349,0.417,0.767,7,11,L,J.Happ(21)
Chicago White Sox,41,41,18-May,@,MIN,"L,4-5",42,35,4,6,2,0,2,4,6,0,13,1,0,0,2,0,0,0,0.262,0.348,0.417,0.765,11,10,R,B.Ober(39)
Chicago White Sox,42,42,19-May,@,MIN,"W,2-1",37,31,2,5,2,0,0,2,4,0,5,1,1,0,0,0,0,0,0.26,0.347,0.412,0.759,8,10,R,M.Shoemaker(52)
Chicago White Sox,43,43,21-May,@,NYY,"L,1-2",34,31,1,6,2,0,0,1,2,0,11,0,1,0,0,0,0,0,0.258,0.345,0.409,0.754,6,12,L,J.Montgomery(78)
Chicago White Sox,44,44,22-May,@,NYY,"L,0-7",32,29,0,5,0,1,0,0,3,0,10,0,0,0,0,4,0,0,0.257,0.343,0.406,0.749,5,10,R,G.Cole(73)
Chicago White Sox,45,45,23-May,@,NYY,"L,4-5",36,31,4,6,0,0,3,4,4,0,7,1,0,0,0,2,0,0,0.255,0.342,0.407,0.749,5,13,R,J.Taillon(65)
Chicago White Sox,46,46,24-May,,STL,"W,5-1",36,29,5,6,3,0,1,5,5,0,6,1,0,1,1,0,0,0,0.254,0.342,0.407,0.749,7,9,L,K.Kim(49)
Chicago White Sox,47,47,25-May,,STL,"W,8-3",40,36,8,11,1,0,1,6,2,0,5,2,0,0,3,1,0,1,0.256,0.343,0.408,0.75,8,9,R,J.Flaherty(30)
Chicago White Sox,48,48,26-May,,STL,"L,0-4",40,31,0,6,0,0,0,0,5,0,9,1,3,0,1,0,1,0,0.254,0.342,0.403,0.746,13,10,R,J.Gant(57)
Chicago White Sox,49,49,27-May,,BAL,"W,5-1",39,35,5,12,3,0,1,5,4,0,9,0,0,0,0,1,0,0,0.256,0.344,0.406,0.75,10,9,L,B.Zimmermann(56)
Chicago White Sox,50,50,May 29 (1),,BAL,"W,7-4",33,27,7,8,2,0,2,7,6,0,10,0,0,0,1,0,1,0,0.257,0.345,0.409,0.754,8,10,R,M.Harvey(32)
Chicago White Sox,51,51,May 29 (2),,BAL,"W,3-1",26,23,3,5,0,0,2,3,2,0,6,1,0,0,0,0,0,0,0.256,0.345,0.41,0.754,5,9,L,J.Means(47)
Chicago White Sox,52,52,30-May,,BAL,"W,3-1",36,32,3,8,0,1,1,3,4,0,9,0,0,0,0,0,1,0,0.256,0.344,0.41,0.754,9,9,L,K.Akin(52)
Chicago White Sox,53,53,May 31 (1),@,CLE,"W,8-6",35,29,8,6,2,0,1,6,5,0,14,0,0,1,1,0,1,2,0.255,0.344,0.409,0.753,3,10,R,T.McKenzie(48)
Chicago White Sox,54,54,May 31 (2),@,CLE,"L,1-3",28,27,1,7,2,0,0,1,1,0,12,0,0,0,0,1,0,0,0.255,0.343,0.408,0.751,6,10,R,C.Quantrill(54)
Chicago White Sox,55,55,1-Jun,@,CLE,"L,5-6",40,36,5,10,1,0,0,4,4,0,9,0,0,0,1,2,0,0,0.256,0.343,0.406,0.749,8,10,R,S.Bieber(62)
Chicago White Sox,56,56,3-Jun,,DET,"W,4-1",30,30,4,6,0,0,4,4,0,0,9,0,0,0,1,0,0,1,0.255,0.341,0.409,0.75,2,10,R,C.Mize(61)
Chicago White Sox,57,57,4-Jun,,DET,"W,9-8",41,33,9,9,0,0,3,7,6,0,5,1,1,0,1,0,0,0,0.255,0.342,0.412,0.754,8,10,R,S.Turnbull(58)
Chicago White Sox,58,58,5-Jun,,DET,"L,3-4",38,34,3,8,3,0,0,3,4,0,16,0,0,0,0,0,0,1,0.255,0.342,0.41,0.752,8,12,L,T.Skubal(63)
Chicago White Sox,59,59,6-Jun,,DET,"W,3-0",34,30,3,6,1,1,0,3,2,0,2,2,0,0,0,0,1,0,0.254,0.341,0.408,0.749,7,10,R,J.Urena(42)
Chicago White Sox,60,60,8-Jun,,TOR,"W,6-1",39,34,6,11,0,1,1,6,3,0,15,0,0,2,1,0,2,0,0.255,0.341,0.409,0.751,9,10,L,R.Ray(72)
Chicago White Sox,61,61,9-Jun,,TOR,"L,2-6",35,31,2,4,2,0,0,2,4,0,7,0,0,0,1,0,2,0,0.253,0.34,0.406,0.746,6,11,R,A.Manoah(55)
Chicago White Sox,62,62,10-Jun,,TOR,"W,5-2",32,30,5,7,3,0,2,5,2,0,6,0,0,0,0,1,0,0,0.253,0.339,0.408,0.747,3,9,L,H.Ryu(52)
Chicago White Sox,63,63,11-Jun,@,DET,"W,5-4",40,34,5,8,2,0,1,3,5,0,9,0,0,1,0,1,0,1,0.253,0.338,0.408,0.746,5,10,L,T.Skubal(47)
Chicago White Sox,64,64,12-Jun,@,DET,"W,15-2",52,40,15,13,5,0,1,14,11,0,7,1,0,0,0,1,0,0,0.254,0.342,0.41,0.751,10,11,R,J.Urena(13)
Chicago White Sox,65,65,13-Jun,@,DET,"W,4-1",43,38,4,11,3,0,0,4,3,0,6,2,0,0,0,0,0,0,0.255,0.342,0.409,0.751,12,10,R,K.Funkhouser(56)
Chicago White Sox,66,66,14-Jun,,TBR,"L,2-5",33,31,2,5,3,0,0,1,2,0,11,0,0,0,1,1,0,0,0.253,0.34,0.407,0.747,4,9,R,T.Glasnow(53)
Chicago White Sox,67,67,15-Jun,,TBR,"W,3-0",33,32,3,9,0,0,1,2,1,0,8,0,0,0,0,1,1,0,0.254,0.34,0.406,0.746,6,9,L,S.McClanahan(46)
Chicago White Sox,68,68,16-Jun,,TBR,"W,8-7",41,39,8,12,3,0,1,7,1,0,10,0,1,0,0,1,0,0,0.255,0.34,0.407,0.747,5,9,L,R.Yarbrough(33)
Chicago White Sox,69,69,17-Jun,@,HOU,"L,2-10",32,31,2,4,1,0,0,2,1,0,8,0,0,0,0,0,0,0,0.253,0.337,0.404,0.741,3,9,R,J.Urquidy(65)
Chicago White Sox,70,70,18-Jun,@,HOU,"L,1-2",36,33,1,7,2,0,0,1,3,0,13,0,0,0,0,0,0,1,0.252,0.337,0.402,0.739,8,10,R,L.Garcia(65)
Chicago White Sox,71,71,19-Jun,@,HOU,"L,3-7",37,35,3,8,1,0,1,2,2,0,7,0,0,0,0,0,0,0,0.252,0.336,0.401,0.737,7,11,L,F.Valdez(58)
Chicago White Sox,72,72,20-Jun,@,HOU,"L,2-8",33,27,2,3,1,0,1,2,6,0,9,0,0,0,0,3,0,0,0.25,0.335,0.4,0.734,4,10,R,L.McCullers(60)
Chicago White Sox,73,73,22-Jun,@,PIT,"L,3-6",35,33,3,6,0,0,1,3,2,0,8,0,0,0,0,0,1,0,0.249,0.333,0.398,0.731,5,15,L,T.Anderson(55)
Chicago White Sox,74,74,23-Jun,@,PIT,"W,4-3",39,35,4,9,4,0,1,4,4,0,11,0,0,0,0,1,0,0,0.25,0.333,0.399,0.732,8,15,R,C.De Jong(38)
Chicago White Sox,75,75,25-Jun,,SEA,"L,3-9",36,30,3,6,1,0,1,3,5,0,11,1,0,0,0,3,0,0,0.249,0.333,0.398,0.731,6,10,L,Y.Kikuchi(63)
Chicago White Sox,76,76,26-Jun,,SEA,"L,2-3",34,29,2,6,0,0,0,2,3,0,11,1,0,1,0,3,1,0,0.248,0.333,0.396,0.729,5,12,R,L.Gilbert(57)
Chicago White Sox,77,77,27-Jun,,SEA,"W,7-5",33,26,7,8,4,0,0,7,7,0,7,0,0,0,1,1,1,0,0.249,0.334,0.396,0.731,8,9,R,R.Dugger(38)
Chicago White Sox,78,78,29-Jun,,MIN,"W,7-6",38,31,7,9,1,0,0,7,6,0,8,0,0,1,0,0,0,1,0.25,0.335,0.395,0.731,7,10,R,K.Maeda(19)
Chicago White Sox,79,79,30-Jun,,MIN,"W,13-3",41,35,13,12,0,0,6,13,4,0,5,1,0,1,0,0,0,0,0.251,0.336,0.402,0.738,4,12,R,B.Ober(33)
Chicago White Sox,80,80,1-Jul,,MIN,"W,8-5",41,35,8,15,3,0,2,8,2,0,2,1,0,3,1,2,2,0,0.253,0.338,0.406,0.743,9,11,R,J.Berrios(32)
Chicago White Sox,81,81,2-Jul,@,DET,"W,8-2",40,37,8,11,2,1,2,8,2,0,5,0,0,1,1,1,0,0,0.254,0.338,0.408,0.745,5,11,R,C.Mize(46)
Chicago White Sox,82,82,3-Jul,@,DET,"L,5-11",36,33,5,8,3,0,1,5,3,0,11,0,0,0,0,2,0,0,0.254,0.337,0.408,0.745,4,9,L,T.Skubal(36)
Chicago White Sox,83,83,4-Jul,@,DET,"L,5-6",42,37,5,13,0,1,1,5,4,0,9,0,0,1,0,2,0,0,0.255,0.338,0.409,0.747,10,11,R,M.Manning(35)
Chicago White Sox,84,84,5-Jul,@,MIN,"L,5-8",40,35,5,8,3,1,1,5,5,0,14,0,0,0,1,1,0,0,0.255,0.338,0.41,0.748,8,12,R,B.Ober(67)
Chicago White Sox,85,85,6-Jul,@,MIN,"W,4-1",34,30,4,3,1,0,0,4,3,0,14,0,0,1,1,0,0,0,0.253,0.336,0.407,0.743,3,11,R,J.Berrios(76)
Chicago White Sox,86,86,7-Jul,@,MIN,"W,6-1",40,37,6,15,6,1,1,6,2,0,8,0,1,0,0,3,1,1,0.255,0.337,0.411,0.748,7,10,R,M.Pineda(28)
Chicago White Sox,87,87,9-Jul,@,BAL,"W,12-1",52,41,12,15,5,0,2,12,8,0,9,1,1,1,1,0,0,0,0.257,0.34,0.414,0.753,13,13,R,J.Lopez(41)
Chicago White Sox,88,88,10-Jul,@,BAL,"W,8-3",43,38,8,13,5,0,1,8,5,0,9,0,0,0,0,1,0,1,0.258,0.341,0.416,0.756,8,10,R,T.Eshelman(30)
Chicago White Sox,89,89,11-Jul,@,BAL,"W,7-5",42,35,7,8,1,0,3,7,5,0,11,1,1,0,0,0,0,1,0.257,0.341,0.417,0.757,5,10,R,S.Watkins(52)
Chicago White Sox,90,90,16-Jul,,HOU,"L,1-7",31,29,1,3,1,1,0,1,2,0,12,0,0,0,0,1,0,0,0.256,0.339,0.415,0.754,3,9,R,L.McCullers(77)
Chicago White Sox,91,91,17-Jul,,HOU,"W,10-1",42,35,10,12,3,0,5,10,5,0,4,2,0,0,0,0,0,0,0.257,0.34,0.42,0.76,8,10,R,J.Odorizzi(29)
Chicago White Sox,92,92,18-Jul,,HOU,"W,4-0",34,30,4,7,1,0,2,4,2,0,4,2,0,0,0,0,0,0,0.257,0.34,0.42,0.761,6,9,L,F.Valdez(45)
Chicago White Sox,93,93,Jul 19 (1),,MIN,"L,2-3",32,29,2,4,1,0,1,2,3,0,11,0,0,0,1,0,1,0,0.256,0.339,0.419,0.758,6,12,R,G.Jax(61)
Chicago White Sox,94,94,Jul 19 (2),,MIN,"W,5-3",24,22,5,4,0,0,3,5,1,0,8,1,0,0,0,0,0,0,0.255,0.338,0.42,0.759,1,9,R,J.Berrios(51)
Chicago White Sox,95,95,20-Jul,,MIN,"W,9-5",40,34,9,9,2,1,2,9,5,0,7,1,0,0,2,1,1,0,0.255,0.339,0.422,0.761,7,12,R,B.Ober(46)
Chicago White Sox,96,96,21-Jul,,MIN,"L,2-7",37,35,2,10,5,0,0,2,2,0,6,0,0,0,2,4,3,0,0.256,0.339,0.422,0.761,8,10,R,M.Pineda(57)
Chicago White Sox,97,97,23-Jul,@,MIL,"L,1-7",36,32,1,5,1,0,1,1,4,1,10,0,0,0,0,0,0,0,0.255,0.338,0.42,0.758,8,15,R,F.Peralta(63)
Chicago White Sox,98,98,24-Jul,@,MIL,"L,1-6",33,31,1,6,1,0,0,1,2,0,8,0,0,0,0,1,0,0,0.254,0.337,0.419,0.756,5,13,R,C.Burnes(64)
Chicago White Sox,99,99,25-Jul,@,MIL,"W,3-1",34,32,3,7,1,0,0,3,2,0,11,0,0,0,0,2,0,0,0.254,0.336,0.417,0.753,4,12,R,B.Woodruff(62)
Chicago White Sox,100,100,26-Jul,@,KCR,"L,3-4",34,31,3,5,3,0,0,3,3,0,8,0,0,0,0,0,0,0,0.253,0.335,0.415,0.751,4,11,L,M.Minor(63)
Chicago White Sox,101,101,27-Jul,@,KCR,"W,5-3",35,31,5,6,1,0,2,5,3,1,6,1,0,0,0,2,0,0,0.252,0.335,0.415,0.75,3,11,R,B.Keller(67)
Chicago White Sox,102,102,28-Jul,@,KCR,"L,2-3",35,33,2,5,1,0,0,1,2,0,9,0,0,0,0,0,0,1,0.251,0.334,0.413,0.747,3,12,L,K.Bubic(56)
Chicago White Sox,103,103,29-Jul,@,KCR,"L,0-5",31,30,0,5,2,0,0,0,1,0,9,0,0,0,0,2,0,0,0.25,0.332,0.412,0.744,4,9,R,C.Hernandez(67)
Chicago White Sox,104,104,30-Jul,,CLE,"W,6-4",42,34,6,11,0,0,1,6,6,0,9,2,0,0,0,0,0,0,0.251,0.334,0.412,0.745,12,11,R,J.Mejia(37)
Chicago White Sox,105,105,31-Jul,,CLE,"L,11-12",43,38,11,11,2,0,5,10,5,0,7,0,0,0,1,1,0,0,0.252,0.334,0.415,0.749,5,9,R,T.McKenzie(29)
Chicago White Sox,106,106,1-Aug,,CLE,"W,2-1",34,29,2,4,0,0,1,2,4,0,9,1,0,0,1,1,1,0,0.251,0.334,0.414,0.747,7,9,R,C.Quantrill(66)
Chicago White Sox,107,107,3-Aug,,KCR,"W,7-1",35,28,7,5,0,0,2,7,7,0,9,0,0,0,0,1,0,0,0.25,0.334,0.414,0.747,4,9,L,K.Bubic(59)
Chicago White Sox,108,108,4-Aug,,KCR,"L,1-9",32,30,1,4,0,0,1,1,2,0,10,0,0,0,0,0,0,0,0.249,0.332,0.412,0.744,4,9,R,C.Hernandez(63)
Chicago White Sox,109,109,5-Aug,,KCR,"L,2-3",35,32,2,6,1,0,1,2,2,0,9,1,0,0,0,1,0,0,0.248,0.332,0.411,0.743,6,9,L,D.Lynch(60)
Chicago White Sox,110,110,6-Aug,@,CHC,"W,8-6",47,43,8,14,2,0,2,8,4,2,14,0,0,0,1,2,3,0,0.249,0.332,0.412,0.745,9,18,R,K.Hendricks(54)
Chicago White Sox,111,111,7-Aug,@,CHC,"W,4-0",35,35,4,8,3,0,2,4,0,0,9,0,0,0,0,0,1,0,0.249,0.332,0.413,0.745,4,15,R,A.Alzolay(61)
Chicago White Sox,112,112,8-Aug,@,CHC,"W,9-3",41,36,9,10,2,0,4,9,4,0,10,1,0,0,0,0,1,1,0.249,0.332,0.415,0.747,5,15,R,Z.Davies(18)
Chicago White Sox,113,113,9-Aug,@,MIN,"W,11-1",44,38,11,12,2,0,4,10,5,0,6,0,0,1,1,1,0,0,0.25,0.332,0.418,0.751,6,9,R,B.Burrows(19)
Chicago White Sox,114,114,10-Aug,@,MIN,"L,3-4",33,32,3,6,1,0,2,3,1,0,11,0,0,0,0,1,0,0,0.25,0.332,0.418,0.75,3,11,R,G.Jax(59)
Chicago White Sox,115,115,11-Aug,@,MIN,"L,0-1",35,32,0,6,0,0,0,0,3,0,10,0,0,0,0,1,0,0,0.249,0.331,0.416,0.747,8,9,R,B.Ober(61)
Chicago White Sox,116,116,12-Aug,,NYY,"W,9-8",37,32,9,8,2,0,4,9,5,0,9,0,0,0,0,0,0,0,0.249,0.331,0.418,0.75,3,12,L,A.Heaney(31)
Chicago White Sox,117,117,14-Aug,,NYY,"L,5-7",46,41,5,13,2,0,2,5,4,1,7,0,0,1,0,1,0,0,0.25,0.331,0.419,0.751,11,11,R,J.Taillon(44)
Chicago White Sox,118,118,15-Aug,,NYY,"L,3-5",38,34,3,10,1,0,1,3,4,0,9,0,0,0,0,3,0,0,0.25,0.332,0.419,0.751,8,11,L,N.Cortes(60)
Chicago White Sox,119,119,16-Aug,,OAK,"W,5-2",37,31,5,10,0,0,1,5,3,0,9,1,1,1,1,1,3,0,0.251,0.332,0.419,0.752,8,9,R,F.Montas(42)
Chicago White Sox,120,120,17-Aug,,OAK,"W,9-0",38,34,9,11,0,1,2,9,4,0,9,0,0,0,0,1,0,0,0.251,0.333,0.421,0.753,5,10,R,C.Bassitt(36)
Chicago White Sox,121,121,18-Aug,,OAK,"W,3-2",35,32,3,9,1,0,0,3,3,0,7,0,0,0,0,1,1,0,0.252,0.333,0.42,0.753,8,10,R,P.Blackburn(46)
Chicago White Sox,122,122,19-Aug,,OAK,"L,4-5",40,35,4,8,1,0,1,3,5,0,3,0,0,0,1,1,0,0,0.251,0.333,0.419,0.752,9,9,L,C.Irvin(43)
Chicago White Sox,123,123,20-Aug,@,TBR,"W,7-5",49,47,7,11,1,0,2,7,1,1,16,1,0,0,3,0,0,0,0.251,0.332,0.419,0.751,9,10,R,M.Wacha(46)
Chicago White Sox,124,124,21-Aug,@,TBR,"L,4-8",35,33,4,9,4,0,1,4,1,0,6,0,0,1,0,2,0,0,0.251,0.332,0.419,0.751,4,9,R,L.Patino(58)
Chicago White Sox,125,125,22-Aug,@,TBR,"L,0-9",35,33,0,7,1,0,0,0,2,0,10,0,0,0,1,1,0,0,0.251,0.331,0.418,0.749,8,9,R,C.Archer(57)
Chicago White Sox,126,126,23-Aug,@,TOR,"L,1-2",36,31,1,6,0,0,0,1,3,0,10,2,0,0,0,2,0,0,0.251,0.331,0.416,0.747,8,11,R,A.Manoah(60)
Chicago White Sox,127,127,24-Aug,@,TOR,"W,5-2",44,42,5,18,2,0,1,5,2,0,11,0,0,0,0,0,0,0,0.252,0.332,0.417,0.75,12,9,R,J.Berrios(31)
Chicago White Sox,128,128,25-Aug,@,TOR,"L,1-3",34,32,1,6,0,0,0,1,1,0,16,1,0,0,0,1,2,0,0.252,0.331,0.416,0.747,6,9,L,R.Ray(76)
Chicago White Sox,129,129,26-Aug,@,TOR,"W,10-7",41,39,10,12,2,0,4,10,2,0,7,0,0,0,0,0,0,0,0.252,0.332,0.418,0.749,4,9,L,H.Ryu(22)
Chicago White Sox,130,130,27-Aug,,CHC,"W,17-13",52,41,17,15,5,0,2,16,9,0,2,2,0,0,2,0,0,0,0.254,0.333,0.42,0.753,11,10,R,K.Thompson(27)
Chicago White Sox,131,131,28-Aug,,CHC,"L,0-7",32,29,0,4,1,0,0,0,2,0,3,1,0,0,0,2,0,0,0.253,0.333,0.418,0.751,5,9,R,A.Mills(76)
Chicago White Sox,132,132,29-Aug,,CHC,"W,13-1",39,33,13,11,1,0,5,13,4,0,8,2,0,0,0,2,0,0,0.253,0.333,0.421,0.755,2,10,R,K.Hendricks(20)
Chicago White Sox,133,133,31-Aug,,PIT,"W,4-2",34,29,4,6,2,0,2,4,4,0,5,0,0,1,0,0,0,0,0.253,0.333,0.422,0.755,6,9,R,B.Wilson(39)
Chicago White Sox,134,134,1-Sep,,PIT,"W,6-3",38,33,6,11,3,0,2,5,3,0,2,2,0,0,0,1,0,0,0.254,0.334,0.423,0.757,8,9,R,M.Kranick(27)
Chicago White Sox,135,135,3-Sep,@,KCR,"L,2-7",36,33,2,6,0,0,0,2,3,0,6,0,0,0,0,0,0,0,0.253,0.333,0.421,0.755,7,13,R,C.Hernandez(54)
Chicago White Sox,136,136,4-Sep,@,KCR,"W,10-7",46,38,10,15,2,0,2,9,6,0,10,0,0,2,0,1,0,0,0.254,0.334,0.423,0.757,9,10,L,D.Lynch(24)
Chicago White Sox,137,137,5-Sep,@,KCR,"L,0-6",34,33,0,7,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0.254,0.334,0.421,0.755,7,9,R,B.Singer(73)
Chicago White Sox,138,138,7-Sep,@,OAK,"W,6-3",46,41,6,15,3,0,0,6,3,0,8,2,0,0,0,1,1,0,0.255,0.335,0.422,0.756,13,10,R,J.Kaprielian(50)
Chicago White Sox,139,139,8-Sep,@,OAK,"L,1-5",35,33,1,8,2,0,0,1,2,0,8,0,0,0,0,3,0,0,0.255,0.334,0.421,0.755,7,10,R,F.Montas(66)
Chicago White Sox,140,140,9-Sep,@,OAK,"L,1-3",34,33,1,7,2,1,0,1,1,0,9,0,0,0,0,1,0,0,0.255,0.334,0.42,0.754,6,11,L,S.Manaea(71)
Chicago White Sox,141,141,10-Sep,,BOS,"W,4-3",39,30,4,6,0,0,1,4,6,0,7,3,0,0,1,0,0,0,0.254,0.334,0.419,0.753,11,10,R,T.Houck(37)
Chicago White Sox,142,142,11-Sep,,BOS,"L,8-9",44,39,8,11,4,0,2,8,5,1,6,0,0,0,0,3,0,0,0.255,0.334,0.42,0.755,6,13,R,C.Seabold(43)
Chicago White Sox,143,143,12-Sep,,BOS,"W,2-1",33,29,2,5,1,0,1,2,3,1,11,0,1,0,0,1,0,0,0.254,0.334,0.42,0.753,5,10,R,N.Pivetta(61)
Chicago White Sox,144,144,14-Sep,,LAA,"W,9-3",40,34,9,13,3,0,2,8,3,0,4,3,0,0,0,1,0,0,0.255,0.335,0.421,0.756,7,9,L,P.Naughton(31)
Chicago White Sox,145,145,15-Sep,,LAA,"L,2-3",36,34,2,9,3,0,1,2,1,0,11,0,1,0,0,1,0,0,0.255,0.334,0.421,0.756,7,10,R,J.Junk(55)
Chicago White Sox,146,146,16-Sep,,LAA,"L,3-9",39,34,3,9,1,0,0,3,4,0,11,0,0,1,1,2,0,0,0.255,0.334,0.42,0.755,9,10,R,A.Cobb(66)
Chicago White Sox,147,147,17-Sep,@,TEX,"W,8-0",44,38,8,12,7,0,0,8,5,0,12,0,0,1,0,0,0,0,0.256,0.335,0.421,0.756,9,10,L,T.Hearn(17)
Chicago White Sox,148,148,18-Sep,@,TEX,"L,1-2",37,30,1,3,0,0,1,1,7,0,6,0,0,0,0,1,0,0,0.255,0.334,0.42,0.754,9,9,R,S.Howard(57)
Chicago White Sox,149,149,19-Sep,@,TEX,"W,7-2",42,36,7,10,3,0,1,7,5,0,4,1,0,0,0,1,0,0,0.255,0.335,0.42,0.755,8,10,R,J.Lyles(25)
Chicago White Sox,150,150,20-Sep,@,DET,"L,3-4",36,31,3,5,2,0,0,3,3,0,7,1,0,1,0,0,0,0,0.254,0.334,0.419,0.753,6,9,R,M.Manning(46)
Chicago White Sox,151,151,21-Sep,@,DET,"L,3-5",43,36,3,12,5,0,0,3,6,0,6,0,1,0,0,1,0,0,0.255,0.335,0.419,0.754,13,9,L,T.Alexander(43)
Chicago White Sox,152,152,Sep 23 (1),@,CLE,"W,7-2",34,30,7,11,0,0,4,7,3,0,10,1,0,0,0,2,0,0,0.255,0.336,0.421,0.757,6,10,R,A.Civale(14)
Chicago White Sox,153,153,Sep 23 (2),@,CLE,"L,3-5",31,30,3,10,1,0,0,2,1,0,5,0,0,0,0,0,0,0,0.256,0.336,0.421,0.757,7,9,R,Z.Plesac(51)
Chicago White Sox,154,154,24-Sep,@,CLE,"W,1-0",31,31,1,5,0,0,1,1,0,0,11,0,0,0,0,1,0,0,0.255,0.335,0.42,0.755,3,9,R,S.Bieber(62)
Chicago White Sox,155,155,25-Sep,@,CLE,"L,0-6",31,29,0,3,2,0,0,0,2,0,8,0,0,0,1,2,0,0,0.254,0.334,0.418,0.752,4,9,R,E.Morgan(75)
Chicago White Sox,156,156,26-Sep,@,CLE,"W,5-2",45,38,5,13,1,0,0,4,5,0,11,1,1,0,1,2,2,0,0.255,0.335,0.418,0.753,13,9,R,T.McKenzie(35)
Chicago White Sox,157,157,27-Sep,@,DET,"W,8-7",41,33,8,11,4,0,2,8,7,0,4,1,0,0,0,3,0,1,0.256,0.335,0.419,0.755,6,10,R,M.Manning(26)
Chicago White Sox,158,158,28-Sep,,CIN,"W,7-1",39,32,7,10,1,1,4,7,6,0,7,0,1,0,1,1,0,0,0.256,0.336,0.422,0.758,8,10,R,R.O'Brien(41)
Chicago White Sox,159,159,29-Sep,,CIN,"W,6-1",34,31,6,7,0,0,2,5,2,0,11,1,0,0,0,0,1,0,0.256,0.336,0.422,0.757,4,9,R,S.Gray(38)
Chicago White Sox,160,160,1-Oct,,DET,"W,8-1",43,36,8,13,4,0,1,8,5,0,7,1,0,1,0,2,0,0,0.256,0.337,0.423,0.759,11,10,R,W.Peralta(40)
Chicago White Sox,161,161,2-Oct,,DET,"W,5-4",34,32,5,8,3,0,1,5,2,0,12,0,0,0,0,0,0,0,0.256,0.336,0.423,0.759,5,10,R,M.Manning(69)
Chicago White Sox,162,162,3-Oct,,DET,"L,2-5",38,34,2,8,1,0,1,2,4,0,6,0,0,0,1,1,0,0,0.256,0.336,0.422,0.758,9,12,L,T.Alexander(62)
Boston Red Sox,1,1,2-Apr,,BAL,"L,0-3",31,29,0,2,1,0,0,0,2,0,8,0,0,0,1,0,0,0,0.069,0.129,0.103,0.232,4,9,L,J.Means(80)
Boston Red Sox,2,2,3-Apr,,BAL,"L,2-4",37,33,2,7,1,0,0,2,2,0,8,1,0,1,0,0,1,0,0.145,0.206,0.177,0.383,8,10,R,M.Harvey(47)
Boston Red Sox,3,3,4-Apr,,BAL,"L,3-11",35,32,3,6,2,0,1,3,2,0,8,0,0,1,0,0,0,0,0.16,0.214,0.234,0.448,5,10,L,B.Zimmermann(56)
Boston Red Sox,4,4,5-Apr,,TBR,"W,11-2",41,36,11,16,4,0,1,10,3,0,8,0,0,2,0,2,0,0,0.238,0.285,0.346,0.631,6,9,R,M.Wacha(37)
Boston Red Sox,5,5,6-Apr,,TBR,"W,6-5",48,44,6,10,6,0,1,5,3,1,15,1,0,0,0,0,2,0,0.236,0.286,0.368,0.654,7,10,R,T.Glasnow(67)
Boston Red Sox,6,6,7-Apr,,TBR,"W,9-2",37,35,9,13,2,0,1,7,1,0,4,1,0,0,1,3,0,0,0.258,0.306,0.392,0.698,4,10,L,R.Yarbrough(20)
Boston Red Sox,7,7,8-Apr,@,BAL,"W,7-3",42,38,7,12,5,0,2,7,3,0,10,1,0,0,0,0,2,0,0.267,0.317,0.425,0.742,8,9,R,M.Harvey(41)
Boston Red Sox,8,8,10-Apr,@,BAL,"W,6-4",42,38,6,10,2,0,1,4,4,0,6,0,0,0,0,0,0,1,0.267,0.319,0.421,0.741,6,12,L,B.Zimmermann(49)
Boston Red Sox,9,9,11-Apr,@,BAL,"W,14-9",50,44,14,17,2,0,6,13,3,0,11,3,0,0,1,2,0,0,0.283,0.339,0.477,0.816,9,10,R,J.Lopez(21)
Boston Red Sox,10,10,13-Apr,@,MIN,"W,4-2",34,32,4,7,3,0,2,4,2,0,5,0,0,0,0,2,0,0,0.277,0.332,0.479,0.812,3,9,L,J.Happ(50)
Boston Red Sox,11,11,Apr 14 (1),@,MIN,"W,3-2",36,32,3,11,3,0,0,2,3,0,7,0,1,0,0,0,0,0,0.282,0.338,0.476,0.814,12,10,R,K.Maeda(42)
Boston Red Sox,12,12,Apr 14 (2),@,MIN,"W,7-1",32,27,7,8,1,0,1,6,5,0,11,0,0,0,0,1,0,0,0.283,0.343,0.474,0.816,4,10,R,J.Berrios(41)
Boston Red Sox,13,13,15-Apr,@,MIN,"L,3-4",35,30,3,4,2,0,0,3,4,1,10,1,0,0,0,1,1,0,0.273,0.337,0.456,0.792,5,10,R,M.Pineda(78)
Boston Red Sox,14,14,17-Apr,,CHW,"W,7-4",42,34,7,13,3,0,1,7,6,1,11,0,0,2,0,1,0,0,0.281,0.346,0.463,0.808,11,9,R,D.Cease(47)
Boston Red Sox,15,15,Apr 18 (1),,CHW,"L,2-3",26,26,2,8,1,0,1,2,0,0,3,0,0,0,0,2,0,1,0.282,0.344,0.463,0.807,3,9,L,D.Keuchel(48)
